Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,"LateAircraftDelay
",Oairname,OCity,OCountry,OLatitude,OLongitude,Dair,DCity,DCountry,DLatitude,DLongitude
2008,1,3,4,1052,1050,1225,1220,WN,3502,N601WN,93,90,73,5,2,SAN,OAK,446,13,7,0,,0,NA,NA,NA,NA,"NA
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,1223,1200,1352,1330,WN,3679,N434WN,89,90,74,22,23,SAN,OAK,446,3,12,0,,0,8,0,0,0,"14
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,1417,1235,1617,1445,WN,316,N797MX,60,70,46,92,102,SAN,PHX,304,4,10,0,,0,0,0,0,0,"92
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,1005,1005,1210,1215,WN,342,N246LV,65,70,49,-5,0,SAN,PHX,304,7,9,0,,0,NA,NA,NA,NA,"NA
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,825,820,1028,1030,WN,414,N324SW,63,70,48,-2,5,SAN,PHX,304,4,11,0,,0,NA,NA,NA,NA,"NA
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,2151,2140,2352,2345,WN,943,N609SW,61,65,45,7,11,SAN,PHX,304,5,11,0,,0,NA,NA,NA,NA,"NA
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,1509,1415,1704,1625,WN,1684,N429WN,55,70,43,39,54,SAN,PHX,304,5,7,0,,0,0,0,0,0,"39
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,1917,1720,2135,1935,WN,2268,N607SW,78,75,52,120,117,SAN,PHX,304,9,17,0,,0,11,0,3,0,"106
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,1827,1800,2028,2010,WN,3669,N615SW,61,70,46,18,27,SAN,PHX,304,6,9,0,,0,0,0,0,0,"18
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,1901,1755,2020,1935,WN,1511,N263WN,79,100,66,45,66,SAN,RNO,488,4,9,0,,0,5,0,0,0,"40
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Reno Tahoe Intl,Reno,United States,39.499108,-119.768108
2008,1,3,4,1716,1440,1854,1620,WN,123,N287WN,98,100,85,154,156,SAN,SFO,447,3,10,0,,0,0,0,137,0,"17
",San Diego Intl,San Diego,United States,32.733556,-117.189667,San Francisco Intl,San Francisco,United States,37.618972,-122.374889
2008,1,3,4,1839,1720,2008,1900,WN,458,N203WN,89,100,75,68,79,SAN,SFO,447,3,11,0,,0,0,0,51,0,"17
",San Diego Intl,San Diego,United States,32.733556,-117.189667,San Francisco Intl,San Francisco,United States,37.618972,-122.374889
2008,1,3,4,1043,1015,1230,1155,WN,1597,N429WN,107,100,78,35,28,SAN,SFO,447,21,8,0,,0,0,0,12,0,"23
",San Diego Intl,San Diego,United States,32.733556,-117.189667,San Francisco Intl,San Francisco,United States,37.618972,-122.374889
2008,1,3,4,639,640,818,820,WN,3077,N435WN,99,100,71,-2,-1,SAN,SFO,447,4,24,0,,0,NA,NA,NA,NA,"NA
",San Diego Intl,San Diego,United States,32.733556,-117.189667,San Francisco Intl,San Francisco,United States,37.618972,-122.374889
2008,1,3,4,952,950,1117,1110,WN,67,N764SW,85,80,66,7,2,SAN,SJC,417,6,13,0,,0,NA,NA,NA,NA,"NA
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Norman Y Mineta San Jose Intl,San Jose,United States,37.3626,-121.929022
2008,1,3,4,1438,1430,1550,1550,WN,392,N773SA,72,80,60,0,8,SAN,SJC,417,4,8,0,,0,NA,NA,NA,NA,"NA
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Norman Y Mineta San Jose Intl,San Jose,United States,37.3626,-121.929022
2008,1,3,4,1757,1730,1918,1850,WN,1188,N254WN,81,80,62,28,27,SAN,SJC,417,9,10,0,,0,0,0,1,0,"27
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Norman Y Mineta San Jose Intl,San Jose,United States,37.3626,-121.929022
2008,1,3,4,2212,2105,2330,2225,WN,1482,N391SW,78,80,66,65,67,SAN,SJC,417,6,6,0,,0,6,0,0,0,"59
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Norman Y Mineta San Jose Intl,San Jose,United States,37.3626,-121.929022
2008,1,3,4,1321,1305,1441,1425,WN,2965,N359SW,80,80,63,16,16,SAN,SJC,417,4,13,0,,0,0,0,0,0,"16
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Norman Y Mineta San Jose Intl,San Jose,United States,37.3626,-121.929022
2008,1,3,4,807,800,930,935,WN,66,N606SW,83,95,68,-5,7,SAN,SMF,480,4,11,0,,0,NA,NA,NA,NA,"NA
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Sacramento Intl,Sacramento,United States,38.695417,-121.590778
2008,1,3,4,1343,1340,1509,1515,WN,137,N607SW,86,95,73,-6,3,SAN,SMF,480,4,9,0,,0,NA,NA,NA,NA,"NA
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Sacramento Intl,Sacramento,United States,38.695417,-121.590778
2008,1,3,4,1624,1530,1812,1700,WN,299,N718SW,108,90,75,72,54,SAN,SMF,480,6,27,0,,0,0,0,18,0,"54
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Sacramento Intl,Sacramento,United States,38.695417,-121.590778
2008,1,3,4,2059,1930,2223,2105,WN,574,N314SW,84,95,70,78,89,SAN,SMF,480,3,11,0,,0,0,0,0,0,"78
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Sacramento Intl,Sacramento,United States,38.695417,-121.590778
2008,1,3,4,922,915,NA,1050,WN,1069,N630WN,NA,95,NA,0,7,SAN,SMF,480,NA,12,0,,1,NA,NA,NA,NA,"NA
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Sacramento Intl,Sacramento,United States,38.695417,-121.590778
2008,1,3,4,629,630,802,810,WN,1859,N238WN,93,100,69,-8,-1,SAN,SMF,480,4,20,0,,0,NA,NA,NA,NA,"NA
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Sacramento Intl,Sacramento,United States,38.695417,-121.590778
2008,1,3,4,1844,1815,2008,1950,WN,3600,N686SW,84,95,71,18,29,SAN,SMF,480,5,8,0,,0,2,0,0,0,"16
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Sacramento Intl,Sacramento,United States,38.695417,-121.590778
2008,1,3,4,1240,1210,1443,1420,WN,98,N384SW,63,70,52,23,30,SAN,TUS,367,3,8,0,,0,0,0,0,0,"23
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Tucson Intl,Tucson,United States,32.116083,-110.941028
2008,1,3,4,1537,1505,1738,1715,WN,580,N301SW,61,70,51,23,32,SAN,TUS,367,3,7,0,,0,2,0,0,0,"21
",San Diego Intl,San Diego,United States,32.733556,-117.189667,Tucson Intl,Tucson,United States,32.116083,-110.941028
2008,1,3,4,1547,1540,1753,1745,WN,2113,N350SW,126,125,107,8,7,SAT,BNA,822,6,13,0,,0,NA,NA,NA,NA,"NA
",San Antonio Intl,San Antonio,United States,29.533694,-98.469778,Nashville Intl,Nashville,United States,36.124472,-86.678194
2008,1,3,4,716,715,1130,1120,WN,903,N216WR,194,185,172,10,1,SAT,BWI,1407,4,18,0,,0,NA,NA,NA,NA,"NA
",San Antonio Intl,San Antonio,United States,29.533694,-98.469778,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,3,4,2006,1945,2059,2040,WN,120,N277WN,53,55,42,19,21,SAT,DAL,248,3,8,0,,0,19,0,0,0,"0
",San Antonio Intl,San Antonio,United States,29.533694,-98.469778,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,3,4,NA,1010,NA,1105,WN,146,,NA,55,NA,0,NA,SAT,DAL,248,NA,NA,1,A,0,NA,NA,NA,NA,"NA
",San Antonio Intl,San Antonio,United States,29.533694,-98.469778,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,3,4,1100,1100,1155,1155,WN,1170,N507SW,55,55,44,0,0,SAT,DAL,248,4,7,0,,0,NA,NA,NA,NA,"NA
",San Antonio Intl,San Antonio,United States,29.533694,-98.469778,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,3,4,2128,2045,2227,2140,WN,2023,N295WN,59,55,43,47,43,SAT,DAL,248,4,12,0,,0,0,0,4,0,"43
",San Antonio Intl,San Antonio,United States,29.533694,-98.469778,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,3,4,1450,1425,1549,1520,WN,2353,N687SW,59,55,43,29,25,SAT,DAL,248,3,13,0,,0,25,0,4,0,"0
",San Antonio Intl,San Antonio,United States,29.533694,-98.469778,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,3,4,1258,1245,1351,1340,WN,2906,N794SW,53,55,41,11,13,SAT,DAL,248,4,8,0,,0,NA,NA,NA,NA,"NA
",San Antonio Intl,San Antonio,United States,29.533694,-98.469778,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,3,4,1448,1355,1546,1450,WN,3508,N527SW,58,55,45,56,53,SAT,DAL,248,3,10,0,,0,0,0,3,0,"53
",San Antonio Intl,San Antonio,United States,29.533694,-98.469778,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,3,4,654,655,753,750,WN,3947,N277WN,59,55,41,3,-1,SAT,DAL,248,3,15,0,,0,NA,NA,NA,NA,"NA
",San Antonio Intl,San Antonio,United States,29.533694,-98.469778,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,3,4,1136,1110,1203,1140,WN,511,N272WN,87,90,76,23,26,SAT,ELP,496,2,9,0,,0,20,0,0,0,"3
",San Antonio Intl,San Antonio,United States,29.533694,-98.469778,El Paso Intl,El Paso,United States,31.80725,-106.377583
2008,1,3,4,735,735,804,805,WN,2969,N642WN,89,90,78,-1,0,SAT,ELP,496,2,9,0,,0,NA,NA,NA,NA,"NA
",San Antonio Intl,San Antonio,United States,29.533694,-98.469778,El Paso Intl,El Paso,United States,31.80725,-106.377583
2008,1,3,4,630,630,716,715,WN,476,N237WN,46,45,32,1,0,SAT,HOU,192,4,10,0,,0,NA,NA,NA,NA,"NA
",San Antonio Intl,San Antonio,United States,29.533694,-98.469778,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,3,4,1500,1400,1544,1450,WN,714,N305SW,44,50,29,54,60,SAT,HOU,192,3,12,0,,0,4,0,0,0,"50
",San Antonio Intl,San Antonio,United States,29.533694,-98.469778,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,3,4,1634,1620,1719,1710,WN,2174,N623SW,45,50,33,9,14,SAT,HOU,192,2,10,0,,0,NA,NA,NA,NA,"NA
",San Antonio Intl,San Antonio,United States,29.533694,-98.469778,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,3,4,1833,1835,1916,1925,WN,3408,N296WN,43,50,31,-9,-2,SAT,HOU,192,4,8,0,,0,NA,NA,NA,NA,"NA
",San Antonio Intl,San Antonio,United States,29.533694,-98.469778,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,3,4,1931,1830,2017,1920,WN,1936,N295WN,46,50,34,57,61,SAT,HRL,233,2,10,0,,0,0,0,0,0,"57
",San Antonio Intl,San Antonio,United States,29.533694,-98.469778,Valley Intl,Harlingen,United States,26.2285,-97.654389
2008,1,3,4,1946,1925,2039,2020,WN,1166,N351SW,173,175,158,19,21,SAT,LAS,1069,7,8,0,,0,0,0,0,0,"19
",San Antonio Intl,San Antonio,United States,29.533694,-98.469778,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1036,1040,1134,1140,WN,3575,N492WN,178,180,163,-6,-4,SAT,LAS,1069,4,11,0,,0,NA,NA,NA,NA,"NA
",San Antonio Intl,San Antonio,United States,29.533694,-98.469778,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1022,1015,1342,1345,WN,348,N276WN,140,150,123,-3,7,SAT,MCO,1040,7,10,0,,0,NA,NA,NA,NA,"NA
",San Antonio Intl,San Antonio,United States,29.533694,-98.469778,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,3,4,1742,1720,2017,1950,WN,116,N310SW,155,150,140,27,22,SAT,MDW,1036,5,10,0,,0,3,0,5,0,"19
",San Antonio Intl,San Antonio,United States,29.533694,-98.469778,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,836,835,1001,1000,WN,207,N398SW,145,145,133,1,1,SAT,PHX,843,3,9,0,,0,NA,NA,NA,NA,"NA
",San Antonio Intl,San Antonio,United States,29.533694,-98.469778,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,1658,1650,1824,1820,WN,1679,N645SW,146,150,130,4,8,SAT,PHX,843,5,11,0,,0,NA,NA,NA,NA,"NA
",San Antonio Intl,San Antonio,United States,29.533694,-98.469778,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,1303,1300,1400,1400,WN,1112,N795SW,177,180,165,0,3,SAT,SAN,1129,2,10,0,,0,NA,NA,NA,NA,"NA
",San Antonio Intl,San Antonio,United States,29.533694,-98.469778,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,3,4,958,1000,1006,1010,WN,63,N768SW,68,70,51,-4,-2,SDF,BHM,323,8,9,0,,0,NA,NA,NA,NA,"NA
",Louisville International Airport,Louisville,United States,38.1740858,-85.7364989,Birmingham Intl,Birmingham,United States,33.562942,-86.75355
2008,1,3,4,2049,2020,2213,2145,WN,693,N232WN,84,85,73,28,29,SDF,BWI,495,4,7,0,,0,0,0,0,0,"28
",Louisville International Airport,Louisville,United States,38.1740858,-85.7364989,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,3,4,654,650,821,815,WN,1773,N701GS,87,85,73,6,4,SDF,BWI,495,6,8,0,,0,NA,NA,NA,NA,"NA
",Louisville International Airport,Louisville,United States,38.1740858,-85.7364989,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,3,4,1106,1110,1235,1235,WN,2727,N265WN,89,85,74,0,-4,SDF,BWI,495,4,11,0,,0,NA,NA,NA,NA,"NA
",Louisville International Airport,Louisville,United States,38.1740858,-85.7364989,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,3,4,912,850,1106,1055,WN,247,N369SW,114,125,97,11,22,SDF,MCO,718,7,10,0,,0,NA,NA,NA,NA,"NA
",Louisville International Airport,Louisville,United States,38.1740858,-85.7364989,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,3,4,2112,2110,2125,2115,WN,342,N246LV,73,65,55,10,2,SDF,MDW,271,12,6,0,,0,NA,NA,NA,NA,"NA
",Louisville International Airport,Louisville,United States,38.1740858,-85.7364989,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1159,1145,1203,1150,WN,806,N711HK,64,65,51,13,14,SDF,MDW,271,5,8,0,,0,NA,NA,NA,NA,"NA
",Louisville International Airport,Louisville,United States,38.1740858,-85.7364989,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,747,745,751,755,WN,2295,N404WN,64,70,54,-4,2,SDF,MDW,271,4,6,0,,0,NA,NA,NA,NA,"NA
",Louisville International Airport,Louisville,United States,38.1740858,-85.7364989,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1222,1220,1224,1225,WN,187,N690SW,62,65,48,-1,2,SDF,STL,254,3,11,0,,0,NA,NA,NA,NA,"NA
",Louisville International Airport,Louisville,United States,38.1740858,-85.7364989,Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028
2008,1,3,4,620,620,626,625,WN,2121,N632SW,66,65,49,1,0,SDF,STL,254,8,9,0,,0,NA,NA,NA,NA,"NA
",Louisville International Airport,Louisville,United States,38.1740858,-85.7364989,Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028
2008,1,3,4,640,640,833,845,WN,2469,N609SW,113,125,98,-12,0,SDF,TPA,727,5,10,0,,0,NA,NA,NA,NA,"NA
",Louisville International Airport,Louisville,United States,38.1740858,-85.7364989,Tampa Intl,Tampa,United States,27.975472,-82.53325
2008,1,3,4,1457,1405,1849,1750,WN,972,N336SW,172,165,151,59,52,SEA,ABQ,1180,6,15,0,,0,24,0,7,0,"28
",Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944
2008,1,3,4,1325,1255,1553,1510,WN,318,N474WN,88,75,61,43,30,SEA,BOI,399,2,25,0,,0,11,0,13,0,"19
",Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,Boise Air Terminal,Boise,United States,43.564361,-116.222861
2008,1,3,4,717,720,931,935,WN,781,N378SW,74,75,58,-4,-3,SEA,BOI,399,3,13,0,,0,NA,NA,NA,NA,"NA
",Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,Boise Air Terminal,Boise,United States,43.564361,-116.222861
2008,1,3,4,2022,1925,2355,2300,WN,1158,N315SW,153,155,128,55,57,SEA,DEN,1024,7,18,0,,0,0,0,0,0,"55
",Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,Denver Intl,Denver,United States,39.861656,-104.673178
2008,1,3,4,1007,945,1330,1320,WN,1856,N731SA,143,155,127,10,22,SEA,DEN,1024,7,9,0,,0,NA,NA,NA,NA,"NA
",Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,Denver Intl,Denver,United States,39.861656,-104.673178
2008,1,3,4,2045,2010,2140,2105,WN,775,N633SW,55,55,35,35,35,SEA,GEG,224,5,15,0,,0,0,0,4,0,"31
",Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,Spokane Intl,Spokane,United States,47.619861,-117.533833
2008,1,3,4,848,850,949,945,WN,2471,N337SW,61,55,35,4,-2,SEA,GEG,224,3,23,0,,0,NA,NA,NA,NA,"NA
",Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,Spokane Intl,Spokane,United States,47.619861,-117.533833
2008,1,3,4,1906,1840,2130,2105,WN,2211,N646SW,144,145,125,25,26,SEA,LAS,866,7,12,0,,0,10,0,0,0,"15
",Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,611,610,837,835,WN,3948,N467WN,146,145,126,2,1,SEA,LAS,866,5,15,0,,0,NA,NA,NA,NA,"NA
",Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,640,635,1229,1230,WN,208,N763SW,229,235,209,-1,5,SEA,MDW,1733,6,14,0,,0,NA,NA,NA,NA,"NA
",Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1132,1055,1719,1645,WN,2789,N209WN,227,230,208,34,37,SEA,MDW,1733,5,14,0,,0,12,0,0,0,"22
",Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1739,1730,1947,1935,WN,252,N359SW,128,125,107,12,9,SEA,OAK,671,10,11,0,,0,NA,NA,NA,NA,"NA
",Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,1034,1020,1246,1225,WN,898,N328SW,132,125,114,21,14,SEA,OAK,671,4,14,0,,0,14,0,7,0,"0
",Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,2241,2100,32,2305,WN,1687,N769SW,111,125,98,87,101,SEA,OAK,671,5,8,0,,0,6,0,0,0,"81
",Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,1912,1825,2113,2030,WN,3589,N601WN,121,125,107,43,47,SEA,OAK,671,3,11,0,,0,11,0,0,0,"32
",Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,1821,1745,2208,2130,WN,408,N610WN,167,165,153,38,36,SEA,PHX,1107,5,9,0,,0,17,0,2,0,"19
",Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,916,915,1054,1050,WN,380,N444WN,98,95,81,4,1,SEA,RNO,564,5,12,0,,0,NA,NA,NA,NA,"NA
",Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,Reno Tahoe Intl,Reno,United States,39.499108,-119.768108
2008,1,3,4,804,750,1022,1000,WN,98,N384SW,138,130,117,22,14,SEA,SJC,697,5,16,0,,0,9,0,8,0,"5
",Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,Norman Y Mineta San Jose Intl,San Jose,United States,37.3626,-121.929022
2008,1,3,4,1641,1530,1836,1740,WN,722,N729SW,115,130,101,56,71,SEA,SJC,697,4,10,0,,0,11,0,0,0,"45
",Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,Norman Y Mineta San Jose Intl,San Jose,United States,37.3626,-121.929022
2008,1,3,4,809,810,1103,1105,WN,70,N367SW,114,115,95,-2,-1,SEA,SLC,689,2,17,0,,0,NA,NA,NA,NA,"NA
",Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,Salt Lake City Intl,Salt Lake City,United States,40.788389,-111.977772
2008,1,3,4,1840,1820,2127,2110,WN,1747,N613SW,107,110,94,17,20,SEA,SLC,689,1,12,0,,0,2,0,0,0,"15
",Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,Salt Lake City Intl,Salt Lake City,United States,40.788389,-111.977772
2008,1,3,4,1605,1500,1754,1645,WN,151,N750SA,109,105,86,69,65,SEA,SMF,605,5,18,0,,0,16,0,4,0,"49
",Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,Sacramento Intl,Sacramento,United States,38.695417,-121.590778
2008,1,3,4,1757,1710,1951,1855,WN,1395,N391SW,114,105,86,56,47,SEA,SMF,605,5,23,0,,0,23,0,9,0,"24
",Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,Sacramento Intl,Sacramento,United States,38.695417,-121.590778
2008,1,3,4,2036,1925,2204,2055,WN,632,N203WN,88,90,63,69,71,SFO,LAS,414,8,17,0,,0,0,3,0,0,"66
",San Francisco Intl,San Francisco,United States,37.618972,-122.374889,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1254,1110,1440,1240,WN,706,N491WN,106,90,67,120,104,SFO,LAS,414,6,33,0,,0,41,0,16,0,"63
",San Francisco Intl,San Francisco,United States,37.618972,-122.374889,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,844,845,1020,1015,WN,1285,N435WN,96,90,65,5,-1,SFO,LAS,414,4,27,0,,0,NA,NA,NA,NA,"NA
",San Francisco Intl,San Francisco,United States,37.618972,-122.374889,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,2225,2105,2350,2235,WN,2875,N602SW,85,90,59,75,80,SFO,LAS,414,4,22,0,,0,0,0,0,0,"75
",San Francisco Intl,San Francisco,United States,37.618972,-122.374889,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,852,850,1009,1025,WN,475,N738CB,77,95,52,-16,2,SFO,LAX,337,9,16,0,,0,NA,NA,NA,NA,"NA
",San Francisco Intl,San Francisco,United States,37.618972,-122.374889,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,3,4,1801,1615,1919,1740,WN,578,N738CB,78,85,54,99,106,SFO,LAX,337,5,19,0,,0,0,0,0,0,"99
",San Francisco Intl,San Francisco,United States,37.618972,-122.374889,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,3,4,2155,1955,2308,2120,WN,777,N738CB,73,85,53,108,120,SFO,LAX,337,5,15,0,,0,0,0,0,0,"108
",San Francisco Intl,San Francisco,United States,37.618972,-122.374889,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,3,4,NA,1430,NA,1555,WN,801,,NA,85,NA,0,NA,SFO,LAX,337,NA,NA,1,C,0,NA,NA,NA,NA,"NA
",San Francisco Intl,San Francisco,United States,37.618972,-122.374889,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,3,4,1911,1650,103,2300,WN,210,N287WN,232,250,207,123,141,SFO,MDW,1855,8,17,0,,0,0,0,0,0,"123
",San Francisco Intl,San Francisco,United States,37.618972,-122.374889,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1221,1040,1353,1210,WN,316,N797MX,92,90,67,103,101,SFO,SAN,447,5,20,0,,0,0,4,2,0,"97
",San Francisco Intl,San Francisco,United States,37.618972,-122.374889,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,3,4,619,620,742,750,WN,414,N324SW,83,90,67,-8,-1,SFO,SAN,447,3,13,0,,0,NA,NA,NA,NA,"NA
",San Francisco Intl,San Francisco,United States,37.618972,-122.374889,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,3,4,2325,1900,NA,2030,WN,2092,N302SW,NA,90,NA,0,265,SFO,SAN,447,NA,11,0,,1,NA,NA,NA,NA,"NA
",San Francisco Intl,San Francisco,United States,37.618972,-122.374889,San Diego Intl,San Diego,United States,32.733556,-117.189667
